,date,state_code,county_code,state_name,county_name,co_polutant_level,no2_polutant_level,o3_polutant_level,pm10_polutant_level,pm25frm_polutant_level,pm25nfrm_polutant_level,so2_polutant_level
2814,2020-12-25,48,113,Texas,Dallas,0.5388061545853287,29.857490809001888,0.028910674589812613,,8.959206977750682,,
2815,2020-12-26,48,113,Texas,Dallas,0.6030994511761598,38.652658114980625,0.028625952111116654,,7.170342079631709,,
2816,2020-12-27,48,113,Texas,Dallas,0.36366138042314944,26.421350628061532,0.028604093780327966,,6.051987818359237,,
2817,2020-12-28,48,113,Texas,Dallas,0.11867557857484634,28.224531036693463,0.03474738281440495,,3.738362762089551,,
2818,2020-12-29,48,113,Texas,Dallas,0.2643175011040544,22.27148594261962,0.030051517076207235,,5.046747301194799,,
2819,2020-12-30,48,113,Texas,Dallas,0.36969879319497156,30.12960006916188,0.019803195549996877,,4.834496593312025,,
2820,2020-12-31,48,113,Texas,Dallas,0.35189615716158595,32.89980581714423,0.029248125470173525,,6.052003866860744,,
2821,2020-12-01,48,141,Texas,El Paso,0.7438520509648487,41.15091513848502,0.03197034030959643,,,14.490925341571014,
2822,2020-12-02,48,141,Texas,El Paso,0.9428271178514156,35.848638636376435,0.04058631624326947,,,22.34364848371311,
2823,2020-12-03,48,141,Texas,El Paso,1.0203792766447428,38.16580743965419,0.029632130013751673,,,2.529960834151666,
2824,2020-12-04,48,141,Texas,El Paso,1.280153489498368,35.782048947994525,0.047007363640213684,,,12.552269387208383,
2825,2020-12-05,48,141,Texas,El Paso,0.8988347814029378,35.68292091804325,0.054115739250950104,,,11.128804040411637,
2826,2020-12-06,48,141,Texas,El Paso,0.4004615745481286,36.804974170973864,0.04407377582801261,,,21.67059064320388,
2827,2020-12-07,48,141,Texas,El Paso,0.8403219381391818,28.335178095224613,0.02984425461604545,,,6.93706352210809,
2828,2020-12-08,48,141,Texas,El Paso,0.9866838990779505,38.52548926075452,0.029859138839718996,,,6.576871393314036,
2829,2020-12-09,48,141,Texas,El Paso,0.7637484805466186,36.02484516593005,0.03402755085881584,,,7.929117797059405,
2830,2020-12-10,48,141,Texas,El Paso,0.46917768105110236,45.81245634998278,0.04203426086841479,,,7.560145795188461,
2831,2020-12-11,48,141,Texas,El Paso,0.02100223128725398,21.032918425002435,0.039946246916340813,,,4.758887626238035,
2832,2020-12-12,48,141,Texas,El Paso,0.1377413407713881,41.507227162527265,0.05136750058870594,,,5.120818089746649,
2833,2020-12-13,48,141,Texas,El Paso,0.9412285472072042,50.621291920044264,0.062367210075894144,,,13.68198309395197,
2834,2020-12-14,48,141,Texas,El Paso,0.3831400344721887,44.23374425931114,0.05219821628184319,,,10.754395843302476,
2835,2020-12-15,48,141,Texas,El Paso,0.8720042676718758,51.09879294973405,0.04702763007703559,,,7.3697798726011,
2836,2020-12-16,48,141,Texas,El Paso,0.8922360097401638,34.61751819836223,0.0428152624515126,,,14.124194745836746,
2837,2020-12-17,48,141,Texas,El Paso,0.7309423845010214,19.36423722610889,0.0396042218940708,,,18.255262396111007,
2838,2020-12-18,48,141,Texas,El Paso,0.7214542174176404,27.387669397039986,0.04651210169766337,,,7.009636988907644,
2839,2020-12-19,48,141,Texas,El Paso,1.229926808282356,44.14504116784279,0.03284696192726068,,,12.390292945445907,
2840,2020-12-20,48,141,Texas,El Paso,1.1463487912302535,46.309826747026605,0.033812297996330884,,,9.451890759524801,
2841,2020-12-21,48,141,Texas,El Paso,1.0360334958901949,35.562328477842144,0.029005276037835426,,,3.511792464118898,
2842,2020-12-22,48,141,Texas,El Paso,0.5516803310385527,28.446888256971484,0.04849959620267262,,,6.880292633692662,
2843,2020-12-23,48,141,Texas,El Paso,0.8154321418495178,22.768359222220752,0.049937791503244386,,,9.764074411752944,
2844,2020-12-24,48,141,Texas,El Paso,1.2372325163327211,23.35285744018914,0.043552447053518364,,,10.973975888213289,
2845,2020-12-25,48,141,Texas,El Paso,0.8513935891326638,42.27837142987995,0.03824637787251911,,,12.889715834307253,
2846,2020-12-26,48,141,Texas,El Paso,0.4199001220411347,41.2983559221404,0.042453269665619936,,,14.927793494990851,
2847,2020-12-27,48,141,Texas,El Paso,0.4776495664202254,29.182231169049672,0.04561252325962964,,,4.714694565101524,
2848,2020-12-28,48,141,Texas,El Paso,0.8039137111808357,36.10075479741698,0.046151766512974715,,,18.079946274852873,
2849,2020-12-29,48,141,Texas,El Paso,0.4697843774740993,39.86061975151579,0.04329454947457036,,,14.801086065487695,
2850,2020-12-30,48,141,Texas,El Paso,0.32287118429500916,25.34449324588084,0.04418829369899688,,,8.048421374208232,
2851,2020-12-31,48,141,Texas,El Paso,0.4714976150567023,24.758885347450843,0.04170627471494441,,,1.8990991559901147,
2852,2020-12-01,48,201,Texas,Harris,0.3013690495643866,34.699691724771625,0.027078607664055288,,21.517210619189072,19.678198557447587,0.16064440561339666
2853,2020-12-02,48,201,Texas,Harris,0.4369339730728399,27.009382776897354,0.012285056946109207,,10.632748188767486,12.13759370162483,15.056185805177023
2854,2020-12-03,48,201,Texas,Harris,1.0803871343022706,42.71240153796356,0.026778277285730873,,11.12937957999199,12.408839735300948,1.9353030310580834
2855,2020-12-04,48,201,Texas,Harris,1.5412485706449583,55.42378252762488,0.027461237872349248,,12.51500680540817,7.594292189894155,0.7367828223399044
2856,2020-12-05,48,201,Texas,Harris,1.1484186933082903,24.445268611600014,0.0367238980393674,,10.25942482498197,4.97527405464033,2.412185120250115
2857,2020-12-06,48,201,Texas,Harris,0.11934969902066506,2.856952310839617,0.038340151289572744,,4.0458250100812005,5.2911973448355845,-5.983394551034593
2858,2020-12-07,48,201,Texas,Harris,0.1767457390982381,28.80513263620614,0.02262563920928426,,-6.919844611394531,-1.7584297315425736,14.723385491427933
2859,2020-12-08,48,201,Texas,Harris,0.5499777719793713,51.44894064744996,0.012099238551326608,,-1.1833015879767146,-0.08466718114231497,-10.170245502274213
2860,2020-12-09,48,201,Texas,Harris,0.6981512354497763,46.482159100076444,0.02630028325428657,,1.0697769412456744,-1.6660640419155968,22.606462973508798
2861,2020-12-10,48,201,Texas,Harris,0.48986364020946205,30.198709280558063,0.0264001871359531,,2.1548450221010853,-0.7190222467354808,5.03288224293027
2862,2020-12-11,48,201,Texas,Harris,0.8199387838583165,36.4698256490511,0.003001166759637769,,14.412110251066288,8.87195638257694,-3.9265793286172936
2863,2020-12-12,48,201,Texas,Harris,0.6604581935609399,32.62186578365139,0.009165041283356934,,15.29184383718647,11.104719814249073,-16.233740010960958
2864,2020-12-13,48,201,Texas,Harris,0.35342771015767305,18.034532528327546,0.0053937627582272,,16.713065809046036,17.336848476795744,1.243259046500242
2865,2020-12-14,48,201,Texas,Harris,0.13962001771587484,33.01791116472798,0.010169913467541036,,11.799681474291738,7.6820266823643735,6.844610103807668
2866,2020-12-15,48,201,Texas,Harris,0.6037378652535947,23.424630356043266,0.027175844480722328,,11.783059067257597,5.0407750453354545,13.474594431782066
2867,2020-12-16,48,201,Texas,Harris,0.15315967338689518,38.796797262660704,0.015341939707508162,,7.473025189098902,4.400489677728604,12.721317372685377
2868,2020-12-17,48,201,Texas,Harris,0.4706123524448378,18.507130525433922,0.01814171074289339,,21.62028499655128,12.73976940524739,-2.895881844705542
2869,2020-12-18,48,201,Texas,Harris,0.4377383263878887,33.110651146195025,0.03477344888286038,,15.636737835002588,13.454373412990243,13.258074535284436
2870,2020-12-19,48,201,Texas,Harris,0.6381410185067029,44.29207253534544,0.050608978132411414,,17.5351467246331,12.805720474668828,16.807200532775795
2871,2020-12-20,48,201,Texas,Harris,0.4208935954487192,31.209784370096898,0.030342068332082833,,19.962850688196596,11.427153888785998,-0.3628487122819877
2872,2020-12-21,48,201,Texas,Harris,0.2311765895079958,26.37488854765391,0.020522297668713274,,8.43781457975027,7.156390933009462,-2.7172364478500697
2873,2020-12-22,48,201,Texas,Harris,0.735022219600487,36.04815989008881,0.03148918191821645,,13.885397452415631,8.805864886455193,-8.897144969788798
