state_code,state_name,county_code,county_name,Date,Weather
45,South Carolina,79,Richland,30-12-2021,Clear
45,South Carolina,79,Richland,01-12-2021,Clouds
45,South Carolina,79,Richland,02-12-2021,Clouds
45,South Carolina,79,Richland,03-12-2021,Clear
45,South Carolina,79,Richland,04-12-2021,Clouds
45,South Carolina,79,Richland,05-12-2021,Clouds
45,South Carolina,79,Richland,06-12-2021,Rain
28,Mississippi,49,Hinds,29-11-2021,Clear
28,Mississippi,49,Hinds,30-12-2021,Clear
28,Mississippi,49,Hinds,01-12-2021,Clouds
28,Mississippi,49,Hinds,02-12-2021,Clear
28,Mississippi,49,Hinds,03-12-2021,Clouds
28,Mississippi,49,Hinds,04-12-2021,Clouds
28,Mississippi,49,Hinds,05-12-2021,Rain
28,Mississippi,49,Hinds,06-12-2021,Rain
27,Minnesota,3,Anoka,29-11-2021,Clouds
27,Minnesota,3,Anoka,30-12-2021,Snow
27,Minnesota,3,Anoka,01-12-2021,Rain
27,Minnesota,3,Anoka,02-12-2021,Clouds
27,Minnesota,3,Anoka,03-12-2021,Snow
27,Minnesota,3,Anoka,04-12-2021,Clouds
27,Minnesota,3,Anoka,05-12-2021,Snow
27,Minnesota,3,Anoka,06-12-2021,Snow
33,New Hampshire,11,Hillsborough,30-12-2021,Clouds
33,New Hampshire,15,Rockingham,29-11-2021,Clouds
33,New Hampshire,15,Rockingham,30-12-2021,Clear
33,New Hampshire,15,Rockingham,01-12-2021,Clouds
33,New Hampshire,15,Rockingham,02-12-2021,Snow
33,New Hampshire,15,Rockingham,03-12-2021,Rain
33,New Hampshire,15,Rockingham,04-12-2021,Clear
33,New Hampshire,15,Rockingham,05-12-2021,Clouds
33,New Hampshire,15,Rockingham,06-12-2021,Snow
39,Ohio,135,Preble,29-11-2021,Clouds
39,Ohio,135,Preble,30-12-2021,Clouds
39,Ohio,135,Preble,01-12-2021,Rain
39,Ohio,135,Preble,02-12-2021,Clouds
39,Ohio,135,Preble,03-12-2021,Clouds
39,Ohio,135,Preble,04-12-2021,Clouds
39,Ohio,135,Preble,05-12-2021,Rain
39,Ohio,135,Preble,06-12-2021,Rain
46,South Dakota,99,Minnehaha,29-11-2021,Clear
46,South Dakota,99,Minnehaha,30-12-2021,Rain
46,South Dakota,99,Minnehaha,01-12-2021,Clouds
46,South Dakota,99,Minnehaha,02-12-2021,Clouds
46,South Dakota,99,Minnehaha,03-12-2021,Clouds
46,South Dakota,99,Minnehaha,04-12-2021,Clouds
46,South Dakota,99,Minnehaha,05-12-2021,Snow
46,South Dakota,99,Minnehaha,06-12-2021,Snow
50,Vermont,7,Chittenden,02-12-2021,Snow
50,Vermont,7,Chittenden,03-12-2021,Snow
56,Wyoming,21,Laramie,29-11-2021,Clouds
56,Wyoming,21,Laramie,30-12-2021,Clouds
56,Wyoming,21,Laramie,01-12-2021,Clouds
56,Wyoming,21,Laramie,02-12-2021,Clouds
56,Wyoming,21,Laramie,03-12-2021,Clear
56,Wyoming,21,Laramie,04-12-2021,Clouds
56,Wyoming,21,Laramie,05-12-2021,Snow
56,Wyoming,21,Laramie,06-12-2021,Snow
30,Montana,49,Lewis and Clark,29-11-2021,Clouds
30,Montana,49,Lewis and Clark,30-12-2021,Clouds
30,Montana,49,Lewis and Clark,01-12-2021,Clouds
30,Montana,49,Lewis and Clark,02-12-2021,Clouds
30,Montana,49,Lewis and Clark,03-12-2021,Clouds
30,Montana,49,Lewis and Clark,04-12-2021,Snow
30,Montana,49,Lewis and Clark,05-12-2021,Clouds
30,Montana,49,Lewis and Clark,06-12-2021,Snow
51,Virginia,710,Norfolk City,29-11-2021,Clear
51,Virginia,710,Norfolk City,30-12-2021,Clouds
51,Virginia,710,Norfolk City,01-12-2021,Clouds
51,Virginia,710,Norfolk City,02-12-2021,Clouds
51,Virginia,710,Norfolk City,03-12-2021,Clear
51,Virginia,710,Norfolk City,04-12-2021,Clouds
51,Virginia,710,Norfolk City,05-12-2021,Clouds
51,Virginia,710,Norfolk City,06-12-2021,Clouds
15,Hawaii,7,Kauai,29-11-2021,Rain
15,Hawaii,7,Kauai,30-12-2021,Rain
15,Hawaii,7,Kauai,01-12-2021,Rain
15,Hawaii,7,Kauai,02-12-2021,Rain
15,Hawaii,7,Kauai,03-12-2021,Rain
15,Hawaii,7,Kauai,04-12-2021,Rain
15,Hawaii,7,Kauai,05-12-2021,Rain
15,Hawaii,7,Kauai,06-12-2021,Rain
6,California,23,Humboldt,05-12-2021,Clouds
56,Wyoming,37,Sweetwater,29-11-2021,Clear
56,Wyoming,37,Sweetwater,30-12-2021,Clouds
56,Wyoming,37,Sweetwater,01-12-2021,Clear
56,Wyoming,37,Sweetwater,02-12-2021,Clear
56,Wyoming,37,Sweetwater,03-12-2021,Clear
56,Wyoming,37,Sweetwater,04-12-2021,Clouds
56,Wyoming,37,Sweetwater,05-12-2021,Clouds
56,Wyoming,37,Sweetwater,06-12-2021,Snow
26,Michigan,163,Wayne,06-12-2021,Snow
72,Puerto Rico,113,Ponce,29-11-2021,Rain
72,Puerto Rico,113,Ponce,30-12-2021,Rain
72,Puerto Rico,113,Ponce,01-12-2021,Rain
72,Puerto Rico,113,Ponce,02-12-2021,Rain
72,Puerto Rico,113,Ponce,03-12-2021,Rain
72,Puerto Rico,113,Ponce,04-12-2021,Clouds
72,Puerto Rico,113,Ponce,05-12-2021,Clouds
72,Puerto Rico,113,Ponce,06-12-2021,Clear
49,Utah,47,Uintah,29-11-2021,Clear
49,Utah,47,Uintah,30-12-2021,Clear
49,Utah,47,Uintah,01-12-2021,Clouds
49,Utah,47,Uintah,02-12-2021,Clear
49,Utah,47,Uintah,03-12-2021,Clear
49,Utah,47,Uintah,04-12-2021,Clouds
49,Utah,47,Uintah,05-12-2021,Clouds
49,Utah,47,Uintah,06-12-2021,Clouds
49,Utah,13,Duchesne,29-11-2021,Clear
49,Utah,13,Duchesne,30-12-2021,Clear
49,Utah,13,Duchesne,01-12-2021,Clear
49,Utah,13,Duchesne,02-12-2021,Clear
49,Utah,13,Duchesne,03-12-2021,Clear
49,Utah,13,Duchesne,04-12-2021,Clouds
49,Utah,13,Duchesne,05-12-2021,Clouds
49,Utah,13,Duchesne,06-12-2021,Clouds
24,Maryland,19,Dorchester,29-11-2021,Clear
24,Maryland,19,Dorchester,30-12-2021,Clouds
24,Maryland,19,Dorchester,01-12-2021,Clear
24,Maryland,19,Dorchester,02-12-2021,Clouds
24,Maryland,19,Dorchester,03-12-2021,Clear
24,Maryland,19,Dorchester,04-12-2021,Clouds
24,Maryland,19,Dorchester,05-12-2021,Clouds
24,Maryland,19,Dorchester,06-12-2021,Rain
51,Virginia,510,Alexandria City,30-12-2021,Clouds
17,Illinois,19,Champaign,29-11-2021,Clouds
17,Illinois,19,Champaign,30-12-2021,Clouds
17,Illinois,19,Champaign,01-12-2021,Rain
17,Illinois,19,Champaign,02-12-2021,Clouds
17,Illinois,19,Champaign,03-12-2021,Clear
17,Illinois,19,Champaign,04-12-2021,Clouds
17,Illinois,19,Champaign,05-12-2021,Rain
17,Illinois,19,Champaign,06-12-2021,Rain
33,New Hampshire,5,Cheshire,29-11-2021,Snow
33,New Hampshire,5,Cheshire,30-12-2021,Clouds
33,New Hampshire,5,Cheshire,01-12-2021,Clouds
33,New Hampshire,5,Cheshire,02-12-2021,Snow
33,New Hampshire,5,Cheshire,03-12-2021,Rain
33,New Hampshire,5,Cheshire,04-12-2021,Clear
33,New Hampshire,5,Cheshire,05-12-2021,Clouds
33,New Hampshire,5,Cheshire,06-12-2021,Snow
56,Wyoming,39,Teton,29-11-2021,Snow
8,Colorado,57,Jackson,29-11-2021,Clouds
8,Colorado,57,Jackson,30-12-2021,Clouds
8,Colorado,57,Jackson,01-12-2021,Clouds
8,Colorado,57,Jackson,02-12-2021,Clear
8,Colorado,57,Jackson,03-12-2021,Clear
8,Colorado,57,Jackson,04-12-2021,Clouds
8,Colorado,57,Jackson,05-12-2021,Snow
8,Colorado,57,Jackson,06-12-2021,Snow
29,Missouri,510,St. Louis City,01-12-2021,Clouds
51,Virginia,161,Roanoke,29-11-2021,Clear
51,Virginia,161,Roanoke,30-12-2021,Clear
51,Virginia,161,Roanoke,01-12-2021,Clouds
51,Virginia,161,Roanoke,02-12-2021,Clouds
51,Virginia,161,Roanoke,03-12-2021,Clouds
51,Virginia,161,Roanoke,04-12-2021,Clouds
51,Virginia,161,Roanoke,05-12-2021,Rain
51,Virginia,161,Roanoke,06-12-2021,Rain
29,Missouri,95,Jackson,29-11-2021,Clear
29,Missouri,95,Jackson,30-12-2021,Clouds
29,Missouri,95,Jackson,01-12-2021,Clear
29,Missouri,95,Jackson,02-12-2021,Clouds
29,Missouri,95,Jackson,03-12-2021,Clouds
29,Missouri,95,Jackson,04-12-2021,Clouds
29,Missouri,95,Jackson,05-12-2021,Clouds
29,Missouri,95,Jackson,06-12-2021,Clouds
51,Virginia,760,Richmond City,29-11-2021,Clear
51,Virginia,760,Richmond City,30-12-2021,Clouds
51,Virginia,760,Richmond City,01-12-2021,Clouds
51,Virginia,760,Richmond City,02-12-2021,Clouds
51,Virginia,760,Richmond City,03-12-2021,Clear
51,Virginia,760,Richmond City,04-12-2021,Clouds
51,Virginia,760,Richmond City,05-12-2021,Clouds
51,Virginia,760,Richmond City,06-12-2021,Rain
56,Wyoming,13,Fremont,29-11-2021,Clouds
56,Wyoming,13,Fremont,30-12-2021,Clouds
56,Wyoming,13,Fremont,01-12-2021,Clear
56,Wyoming,13,Fremont,02-12-2021,Clear
56,Wyoming,13,Fremont,03-12-2021,Clouds
56,Wyoming,13,Fremont,04-12-2021,Clouds
56,Wyoming,13,Fremont,05-12-2021,Clouds
56,Wyoming,13,Fremont,06-12-2021,Snow
55,Wisconsin,79,Milwaukee,29-11-2021,Snow
55,Wisconsin,79,Milwaukee,30-12-2021,Clear
55,Wisconsin,79,Milwaukee,01-12-2021,Clouds
55,Wisconsin,79,Milwaukee,02-12-2021,Clouds
55,Wisconsin,79,Milwaukee,03-12-2021,Clouds
55,Wisconsin,79,Milwaukee,04-12-2021,Rain
55,Wisconsin,79,Milwaukee,05-12-2021,Snow
55,Wisconsin,79,Milwaukee,06-12-2021,Snow
6,California,97,Sonoma,05-12-2021,Clouds
6,California,101,Sutter,29-11-2021,Clear
6,California,101,Sutter,30-12-2021,Clear
6,California,101,Sutter,01-12-2021,Clear
6,California,101,Sutter,02-12-2021,Clear
6,California,101,Sutter,03-12-2021,Clear
6,California,101,Sutter,04-12-2021,Clear
6,California,101,Sutter,05-12-2021,Clouds
6,California,101,Sutter,06-12-2021,Clouds
12,Florida,57,Hillsborough,29-11-2021,Clouds
24,Maryland,27,Howard,29-11-2021,Clouds
24,Maryland,27,Howard,30-12-2021,Clouds
24,Maryland,27,Howard,01-12-2021,Clouds
24,Maryland,27,Howard,02-12-2021,Clouds
24,Maryland,27,Howard,03-12-2021,Clear
24,Maryland,27,Howard,04-12-2021,Clouds
24,Maryland,27,Howard,05-12-2021,Rain
24,Maryland,27,Howard,06-12-2021,Rain
34,New Jersey,3,Bergen,30-12-2021,Rain
34,New Jersey,3,Bergen,03-12-2021,Clouds
34,New Jersey,3,Bergen,04-12-2021,Rain
34,New Jersey,3,Bergen,06-12-2021,Clouds
41,Oregon,67,Washington,29-11-2021,Rain
41,Oregon,67,Washington,30-12-2021,Clouds
41,Oregon,67,Washington,01-12-2021,Clouds
41,Oregon,67,Washington,02-12-2021,Clouds
41,Oregon,67,Washington,03-12-2021,Clouds
41,Oregon,67,Washington,04-12-2021,Rain
41,Oregon,67,Washington,05-12-2021,Rain
41,Oregon,67,Washington,06-12-2021,Rain
72,Puerto Rico,61,Guaynabo,29-11-2021,Rain
72,Puerto Rico,61,Guaynabo,30-12-2021,Rain
72,Puerto Rico,61,Guaynabo,01-12-2021,Rain
72,Puerto Rico,61,Guaynabo,02-12-2021,Rain
72,Puerto Rico,61,Guaynabo,03-12-2021,Rain
72,Puerto Rico,61,Guaynabo,04-12-2021,Rain
72,Puerto Rico,61,Guaynabo,05-12-2021,Rain
72,Puerto Rico,61,Guaynabo,06-12-2021,Rain
6,California,85,Santa Clara,06-12-2021,Rain
6,California,39,Madera,29-11-2021,Clear
6,California,39,Madera,30-12-2021,Clear
6,California,39,Madera,01-12-2021,Clear
6,California,39,Madera,02-12-2021,Clear
6,California,39,Madera,03-12-2021,Clear
6,California,39,Madera,04-12-2021,Clear
6,California,39,Madera,05-12-2021,Clouds
6,California,39,Madera,06-12-2021,Clouds
6,California,19,Fresno,03-12-2021,Clear
22,Louisiana,71,Orleans,29-11-2021,Clear
22,Louisiana,71,Orleans,30-12-2021,Clouds
22,Louisiana,71,Orleans,01-12-2021,Clouds
22,Louisiana,71,Orleans,02-12-2021,Clouds
22,Louisiana,71,Orleans,03-12-2021,Clouds
22,Louisiana,71,Orleans,04-12-2021,Clear
22,Louisiana,71,Orleans,05-12-2021,Rain
22,Louisiana,71,Orleans,06-12-2021,Rain
26,Michigan,163,Wayne,05-12-2021,Snow
26,Michigan,163,Wayne,30-12-2021,Rain
26,Michigan,163,Wayne,01-12-2021,Clouds
26,Michigan,163,Wayne,03-12-2021,Snow
12,Florida,129,Wakulla,29-11-2021,Clear
12,Florida,129,Wakulla,30-12-2021,Clear
12,Florida,129,Wakulla,01-12-2021,Clouds
12,Florida,129,Wakulla,02-12-2021,Clear
12,Florida,129,Wakulla,03-12-2021,Clouds
12,Florida,129,Wakulla,04-12-2021,Clouds
12,Florida,129,Wakulla,05-12-2021,Clear
12,Florida,129,Wakulla,06-12-2021,Clouds
12,Florida,11,Broward,06-12-2021,Clouds
39,Ohio,13,Belmont,29-11-2021,Clouds
39,Ohio,13,Belmont,30-12-2021,Snow
39,Ohio,13,Belmont,01-12-2021,Rain
39,Ohio,13,Belmont,02-12-2021,Clouds
39,Ohio,13,Belmont,03-12-2021,Clouds
39,Ohio,13,Belmont,04-12-2021,Clouds
39,Ohio,13,Belmont,05-12-2021,Rain
39,Ohio,13,Belmont,06-12-2021,Snow
8,Colorado,123,Weld,05-12-2021,Clear
54,West Virginia,39,Kanawha,29-11-2021,Clouds
54,West Virginia,39,Kanawha,30-12-2021,Snow
54,West Virginia,39,Kanawha,01-12-2021,Rain
54,West Virginia,39,Kanawha,02-12-2021,Rain
54,West Virginia,39,Kanawha,03-12-2021,Clear
54,West Virginia,39,Kanawha,04-12-2021,Rain
54,West Virginia,39,Kanawha,05-12-2021,Rain
54,West Virginia,39,Kanawha,06-12-2021,Rain
6,California,27,Inyo,29-11-2021,Clear
6,California,27,Inyo,30-12-2021,Clear
6,California,27,Inyo,01-12-2021,Clear
6,California,27,Inyo,02-12-2021,Clouds
6,California,27,Inyo,03-12-2021,Clouds
6,California,27,Inyo,04-12-2021,Clear
6,California,27,Inyo,05-12-2021,Clear
6,California,27,Inyo,06-12-2021,Rain
51,Virginia,59,Fairfax,29-11-2021,Clear
51,Virginia,59,Fairfax,30-12-2021,Clouds
51,Virginia,59,Fairfax,01-12-2021,Clouds
51,Virginia,59,Fairfax,02-12-2021,Clouds
51,Virginia,59,Fairfax,03-12-2021,Clear
51,Virginia,59,Fairfax,04-12-2021,Clouds
51,Virginia,59,Fairfax,05-12-2021,Rain
51,Virginia,59,Fairfax,06-12-2021,Rain
38,North Dakota,15,Burleigh,29-11-2021,Clouds
38,North Dakota,15,Burleigh,30-12-2021,Rain
38,North Dakota,15,Burleigh,01-12-2021,Clouds
38,North Dakota,15,Burleigh,02-12-2021,Clouds
38,North Dakota,15,Burleigh,03-12-2021,Clouds
38,North Dakota,15,Burleigh,04-12-2021,Snow
38,North Dakota,15,Burleigh,05-12-2021,Snow
38,North Dakota,15,Burleigh,06-12-2021,Snow
4,Arizona,12,La Paz,29-11-2021,Clear
4,Arizona,12,La Paz,30-12-2021,Clear
4,Arizona,12,La Paz,01-12-2021,Clear
4,Arizona,12,La Paz,02-12-2021,Clouds
4,Arizona,12,La Paz,03-12-2021,Clear
4,Arizona,12,La Paz,04-12-2021,Clouds
4,Arizona,12,La Paz,05-12-2021,Clear
4,Arizona,12,La Paz,06-12-2021,Clouds
72,Puerto Rico,25,Caguas,29-11-2021,Rain
72,Puerto Rico,25,Caguas,30-12-2021,Clouds
72,Puerto Rico,25,Caguas,01-12-2021,Rain
72,Puerto Rico,25,Caguas,02-12-2021,Rain
72,Puerto Rico,25,Caguas,03-12-2021,Rain
72,Puerto Rico,25,Caguas,04-12-2021,Rain
72,Puerto Rico,25,Caguas,05-12-2021,Rain
72,Puerto Rico,25,Caguas,06-12-2021,Rain
56,Wyoming,9,Converse,29-11-2021,Clear
56,Wyoming,9,Converse,30-12-2021,Rain
56,Wyoming,9,Converse,01-12-2021,Clouds
56,Wyoming,9,Converse,02-12-2021,Clear
56,Wyoming,9,Converse,03-12-2021,Clear
56,Wyoming,9,Converse,04-12-2021,Clouds
56,Wyoming,9,Converse,05-12-2021,Snow
56,Wyoming,9,Converse,06-12-2021,Snow
49,Utah,49,Utah,01-12-2021,Clear
49,Utah,47,Uintah,01-12-2021,Clear
49,Utah,35,Salt Lake,06-12-2021,Rain
39,Ohio,67,Harrison,29-11-2021,Snow
39,Ohio,67,Harrison,30-12-2021,Snow
39,Ohio,67,Harrison,01-12-2021,Rain
39,Ohio,67,Harrison,02-12-2021,Clouds
39,Ohio,67,Harrison,03-12-2021,Clouds
39,Ohio,67,Harrison,04-12-2021,Clouds
39,Ohio,67,Harrison,05-12-2021,Rain
39,Ohio,67,Harrison,06-12-2021,Snow
53,Washington,67,Thurston,29-11-2021,Rain
53,Washington,67,Thurston,30-12-2021,Rain
53,Washington,67,Thurston,01-12-2021,Clouds
53,Washington,67,Thurston,02-12-2021,Rain
53,Washington,67,Thurston,03-12-2021,Clouds
53,Washington,67,Thurston,04-12-2021,Snow
53,Washington,67,Thurston,05-12-2021,Snow
53,Washington,67,Thurston,06-12-2021,Clouds
17,Illinois,31,Cook,29-11-2021,Clouds
5,Arkansas,35,Crittenden,29-11-2021,Clear
5,Arkansas,35,Crittenden,30-12-2021,Clear
5,Arkansas,35,Crittenden,01-12-2021,Clouds
5,Arkansas,35,Crittenden,02-12-2021,Clear
5,Arkansas,35,Crittenden,03-12-2021,Clouds
5,Arkansas,35,Crittenden,04-12-2021,Rain
5,Arkansas,35,Crittenden,05-12-2021,Rain
5,Arkansas,35,Crittenden,06-12-2021,Clear
6,California,19,Fresno,05-12-2021,Clear
6,California,47,Merced,29-11-2021,Clear
6,California,47,Merced,30-12-2021,Clear
6,California,47,Merced,01-12-2021,Clear
6,California,47,Merced,02-12-2021,Clear
6,California,47,Merced,03-12-2021,Clear
6,California,47,Merced,04-12-2021,Clear
6,California,47,Merced,05-12-2021,Clouds
6,California,47,Merced,06-12-2021,Clouds
6,California,57,Nevada,29-11-2021,Clear
6,California,57,Nevada,30-12-2021,Clear
6,California,57,Nevada,01-12-2021,Clear
6,California,57,Nevada,02-12-2021,Clouds
6,California,57,Nevada,03-12-2021,Clear
6,California,57,Nevada,04-12-2021,Clear
6,California,57,Nevada,05-12-2021,Clouds
6,California,57,Nevada,06-12-2021,Clouds
6,California,61,Placer,29-11-2021,Clear
6,California,61,Placer,30-12-2021,Clear
6,California,61,Placer,01-12-2021,Clear
6,California,61,Placer,02-12-2021,Clear
6,California,61,Placer,03-12-2021,Clear
6,California,61,Placer,04-12-2021,Clear
6,California,61,Placer,05-12-2021,Clouds
6,California,61,Placer,06-12-2021,Clouds
6,California,67,Sacramento,02-12-2021,Clouds
6,California,71,San Bernardino,02-12-2021,Clear
6,California,77,San Joaquin,03-12-2021,Clouds
6,California,79,San Luis Obispo,29-11-2021,Clear
6,California,79,San Luis Obispo,30-12-2021,Clear
6,California,79,San Luis Obispo,01-12-2021,Clear
6,California,79,San Luis Obispo,02-12-2021,Clouds
6,California,79,San Luis Obispo,03-12-2021,Clouds
6,California,79,San Luis Obispo,04-12-2021,Clear
6,California,79,San Luis Obispo,05-12-2021,Clouds
6,California,79,San Luis Obispo,06-12-2021,Clouds
6,California,79,San Luis Obispo,03-12-2021,Clear
6,California,83,Santa Barbara,03-12-2021,Clear
6,California,101,Sutter,02-12-2021,Clouds
6,California,107,Tulare,29-11-2021,Clear
6,California,107,Tulare,30-12-2021,Clear
6,California,107,Tulare,01-12-2021,Clear
6,California,107,Tulare,02-12-2021,Clear
6,California,107,Tulare,03-12-2021,Clouds
6,California,107,Tulare,04-12-2021,Clear
6,California,107,Tulare,05-12-2021,Clear
6,California,107,Tulare,06-12-2021,Clouds
6,California,111,Ventura,29-11-2021,Clear
6,California,111,Ventura,30-12-2021,Clear
6,California,111,Ventura,01-12-2021,Clear
6,California,111,Ventura,02-12-2021,Clouds
6,California,111,Ventura,03-12-2021,Clear
6,California,111,Ventura,04-12-2021,Clear
6,California,111,Ventura,05-12-2021,Clear
6,California,111,Ventura,06-12-2021,Clouds
6,California,113,Yolo,29-11-2021,Clear
6,California,113,Yolo,30-12-2021,Clear
6,California,113,Yolo,01-12-2021,Clear
6,California,113,Yolo,02-12-2021,Clear
6,California,113,Yolo,03-12-2021,Clear
6,California,113,Yolo,04-12-2021,Clear
6,California,113,Yolo,05-12-2021,Clouds
6,California,113,Yolo,06-12-2021,Clouds
8,Colorado,67,La Plata,30-12-2021,Clear
8,Colorado,67,La Plata,01-12-2021,Clear
8,Colorado,67,La Plata,06-12-2021,Rain
8,Colorado,67,La Plata,04-12-2021,Clouds
12,Florida,11,Broward,05-12-2021,Clear
12,Florida,33,Escambia,29-11-2021,Clear
12,Florida,33,Escambia,30-12-2021,Clear
12,Florida,33,Escambia,01-12-2021,Clouds
12,Florida,33,Escambia,02-12-2021,Clear
12,Florida,33,Escambia,03-12-2021,Clouds
12,Florida,33,Escambia,04-12-2021,Clouds
12,Florida,33,Escambia,05-12-2021,Clouds
12,Florida,33,Escambia,06-12-2021,Rain
12,Florida,86,Miami-Dade,06-12-2021,Rain
12,Florida,99,Palm Beach,29-11-2021,Clouds
12,Florida,99,Palm Beach,30-12-2021,Clear
12,Florida,99,Palm Beach,01-12-2021,Clear
12,Florida,99,Palm Beach,02-12-2021,Clear
12,Florida,99,Palm Beach,03-12-2021,Clouds
12,Florida,99,Palm Beach,04-12-2021,Rain
12,Florida,99,Palm Beach,05-12-2021,Rain
12,Florida,99,Palm Beach,06-12-2021,Rain
12,Florida,99,Palm Beach,29-11-2021,Clear
12,Florida,99,Palm Beach,02-12-2021,Clouds
12,Florida,99,Palm Beach,03-12-2021,Rain
13,Georgia,247,Rockdale,29-11-2021,Clouds
13,Georgia,247,Rockdale,30-12-2021,Clear
13,Georgia,247,Rockdale,01-12-2021,Clear
13,Georgia,247,Rockdale,02-12-2021,Clear
13,Georgia,247,Rockdale,03-12-2021,Clouds
13,Georgia,247,Rockdale,04-12-2021,Clouds
13,Georgia,247,Rockdale,05-12-2021,Clouds
13,Georgia,247,Rockdale,06-12-2021,Rain
17,Illinois,31,Cook,29-11-2021,Rain
18,Indiana,141,St. Joseph,29-11-2021,Snow
18,Indiana,141,St. Joseph,30-12-2021,Clouds
18,Indiana,141,St. Joseph,01-12-2021,Rain
18,Indiana,141,St. Joseph,02-12-2021,Clouds
18,Indiana,141,St. Joseph,03-12-2021,Clouds
18,Indiana,141,St. Joseph,04-12-2021,Clouds
18,Indiana,141,St. Joseph,05-12-2021,Snow
18,Indiana,141,St. Joseph,06-12-2021,Snow
20,Kansas,107,Linn,29-11-2021,Clear
20,Kansas,107,Linn,30-12-2021,Clouds
20,Kansas,107,Linn,01-12-2021,Clear
20,Kansas,107,Linn,02-12-2021,Clear
20,Kansas,107,Linn,03-12-2021,Rain
20,Kansas,107,Linn,04-12-2021,Rain
20,Kansas,107,Linn,05-12-2021,Clouds
20,Kansas,107,Linn,06-12-2021,Clouds
20,Kansas,191,Sumner,29-11-2021,Clear
20,Kansas,191,Sumner,30-12-2021,Clouds
20,Kansas,191,Sumner,01-12-2021,Clouds
20,Kansas,191,Sumner,02-12-2021,Clear
20,Kansas,191,Sumner,03-12-2021,Rain
20,Kansas,191,Sumner,04-12-2021,Rain
20,Kansas,191,Sumner,05-12-2021,Clouds
20,Kansas,191,Sumner,06-12-2021,Clouds
21,Kentucky,19,Boyd,29-11-2021,Clouds
21,Kentucky,19,Boyd,30-12-2021,Clear
21,Kentucky,19,Boyd,01-12-2021,Rain
21,Kentucky,19,Boyd,02-12-2021,Rain
21,Kentucky,19,Boyd,03-12-2021,Clear
21,Kentucky,19,Boyd,04-12-2021,Rain
21,Kentucky,19,Boyd,05-12-2021,Rain
21,Kentucky,19,Boyd,06-12-2021,Rain
21,Kentucky,37,Campbell,29-11-2021,Clouds
21,Kentucky,37,Campbell,30-12-2021,Clouds
21,Kentucky,37,Campbell,01-12-2021,Rain
21,Kentucky,37,Campbell,02-12-2021,Clouds
21,Kentucky,37,Campbell,03-12-2021,Clear
21,Kentucky,37,Campbell,04-12-2021,Rain
21,Kentucky,37,Campbell,05-12-2021,Rain
21,Kentucky,37,Campbell,06-12-2021,Rain
21,Kentucky,59,Daviess,29-11-2021,Clouds
21,Kentucky,59,Daviess,30-12-2021,Clouds
21,Kentucky,59,Daviess,01-12-2021,Rain
21,Kentucky,59,Daviess,02-12-2021,Clouds
21,Kentucky,59,Daviess,03-12-2021,Clouds
21,Kentucky,59,Daviess,04-12-2021,Rain
21,Kentucky,59,Daviess,05-12-2021,Rain
21,Kentucky,59,Daviess,06-12-2021,Rain
21,Kentucky,67,Fayette,29-11-2021,Clouds
21,Kentucky,67,Fayette,30-12-2021,Clouds
21,Kentucky,67,Fayette,01-12-2021,Rain
21,Kentucky,67,Fayette,02-12-2021,Clouds
21,Kentucky,67,Fayette,03-12-2021,Clear
21,Kentucky,67,Fayette,04-12-2021,Rain
21,Kentucky,67,Fayette,05-12-2021,Rain
21,Kentucky,67,Fayette,06-12-2021,Rain
21,Kentucky,145,McCracken,29-11-2021,Clouds
21,Kentucky,145,McCracken,30-12-2021,Clouds
21,Kentucky,145,McCracken,01-12-2021,Rain
21,Kentucky,145,McCracken,02-12-2021,Clouds
21,Kentucky,145,McCracken,03-12-2021,Clouds
21,Kentucky,145,McCracken,04-12-2021,Rain
21,Kentucky,145,McCracken,05-12-2021,Rain
21,Kentucky,145,McCracken,06-12-2021,Rain
22,Louisiana,5,Ascension,29-11-2021,Clear
22,Louisiana,5,Ascension,30-12-2021,Clouds
22,Louisiana,5,Ascension,01-12-2021,Clouds
22,Louisiana,5,Ascension,02-12-2021,Clouds
22,Louisiana,5,Ascension,03-12-2021,Clouds
22,Louisiana,5,Ascension,04-12-2021,Clear
22,Louisiana,5,Ascension,05-12-2021,Rain
22,Louisiana,5,Ascension,06-12-2021,Rain
22,Louisiana,19,Calcasieu,29-11-2021,Clear
22,Louisiana,19,Calcasieu,30-12-2021,Clouds
22,Louisiana,19,Calcasieu,01-12-2021,Clouds
22,Louisiana,19,Calcasieu,02-12-2021,Clouds
22,Louisiana,19,Calcasieu,03-12-2021,Clouds
22,Louisiana,19,Calcasieu,04-12-2021,Clouds
22,Louisiana,19,Calcasieu,05-12-2021,Rain
22,Louisiana,19,Calcasieu,06-12-2021,Rain
22,Louisiana,33,East Baton Rouge,04-12-2021,Rain
22,Louisiana,33,East Baton Rouge,04-12-2021,Clouds
22,Louisiana,47,Iberville,29-11-2021,Clear
22,Louisiana,47,Iberville,30-12-2021,Clouds
22,Louisiana,47,Iberville,01-12-2021,Clouds
22,Louisiana,47,Iberville,02-12-2021,Clouds
22,Louisiana,47,Iberville,03-12-2021,Clouds
22,Louisiana,47,Iberville,04-12-2021,Clear
22,Louisiana,47,Iberville,05-12-2021,Rain
22,Louisiana,47,Iberville,06-12-2021,Rain
22,Louisiana,47,Iberville,04-12-2021,Rain
